Date,T (degC)
2011-07-31,12.864583333333336
2011-08-01,15.010833333333332
2011-08-02,17.688749999999995
2011-08-03,20.5525
2011-08-04,19.814166666666672
2011-08-05,19.384166666666676
2011-08-06,21.6325
2011-08-07,17.990416666666672
2011-08-08,14.36
2011-08-09,13.194583333333336
2011-08-10,13.605833333333333
2011-08-11,18.226666666666667
2011-08-12,17.18
2011-08-13,16.99958333333333
2011-08-14,19.020416666666666
2011-08-15,16.79375
2011-08-16,16.250833333333336
2011-08-17,19.275416666666665
2011-08-18,21.60958333333333
2011-08-19,17.81875
2011-08-20,16.421666666666667
2011-08-21,18.62625
2011-08-22,21.272500000000004
2011-08-23,21.51250000000001
2011-08-24,22.36791666666667
2011-08-25,19.707083333333333
2011-08-26,24.70625
2011-08-27,14.68458333333333
2011-08-28,14.589166666666666
2011-08-29,14.69625
2011-08-30,12.325833333333335
2011-08-31,11.87625
2011-09-01,14.225
2011-09-02,16.264583333333327
2011-09-03,19.56416666666666
2011-09-04,20.91166666666666
2011-09-05,17.309166666666666
2011-09-06,15.930416666666664
2011-09-07,15.125416666666672
2011-09-08,12.380833333333333
2011-09-09,15.0925
2011-09-10,20.035
2011-09-11,20.270416666666666
2011-09-12,16.760833333333334
2011-09-13,17.541249999999998
2011-09-14,14.152500000000002
2011-09-15,12.485416666666667
2011-09-16,12.21
2011-09-17,16.557916666666667
2011-09-18,12.480000000000002
2011-09-19,11.531666666666665
2011-09-20,11.31
2011-09-21,12.07958333333333
2011-09-22,13.195
2011-09-23,11.512916666666667
2011-09-24,11.840416666666668
2011-09-25,13.575833333333335
2011-09-26,15.888750000000002
2011-09-27,15.34083333333333
2011-09-28,15.199166666666665
2011-09-29,14.452916666666667
2011-09-30,15.47375
2011-10-01,15.777500000000005
2011-10-02,15.777083333333335
2011-10-03,16.069583333333338
2011-10-04,17.466666666666665
2011-10-05,15.838333333333333
2011-10-06,13.647916666666665
2011-10-07,8.271666666666668
2011-10-08,6.501249999999999
2011-10-09,6.628333333333334
2011-10-10,11.878333333333332
2011-10-11,14.529583333333333
2011-10-12,8.337083333333332
2011-10-13,7.588750000000001
2011-10-14,3.269166666666667
2011-10-15,3.0716666666666668
2011-10-16,6.034583333333333
2011-10-17,6.79625
2011-10-18,8.54125
2011-10-19,6.405833333333333
2011-10-20,4.888333333333334
2011-10-21,2.2591666666666668
2011-10-22,2.10375
2011-10-23,3.78125
2011-10-24,7.7491666666666665
2011-10-25,7.6575
2011-10-26,9.142499999999997
2011-10-27,6.506666666666668
2011-10-28,10.63625
2011-10-29,9.169166666666667
2011-10-30,10.45
2011-10-31,9.966666666666667
2011-11-01,7.221666666666665
2011-11-02,7.300833333333332
2011-11-03,8.394166666666667
2011-11-04,7.296666666666668
2011-11-05,6.5974999999999975
2011-11-06,6.810416666666669
2011-11-07,4.871250000000002
2011-11-08,4.31625
2011-11-09,2.779166666666667
2011-11-10,3.2870833333333334
2011-11-11,1.637916666666667
2011-11-12,1.5154166666666669
2011-11-13,0.9966666666666664
2011-11-14,-0.565
2011-11-15,-3.0579166666666664
2011-11-16,-2.5533333333333332
2011-11-17,-1.0524999999999998
2011-11-18,2.19125
2011-11-19,4.336666666666667
2011-11-20,2.294166666666667
2011-11-21,5.141249999999999
2011-11-22,2.5041666666666664
2011-11-23,2.3379166666666658
2011-11-24,1.5129166666666665
2011-11-25,1.6874999999999998
2011-11-26,4.732916666666667
2011-11-27,6.057083333333335
2011-11-28,4.47
2011-11-29,0.022500000000000187
2011-11-30,5.747916666666666
2011-12-01,3.775416666666667
2011-12-02,7.9004166666666675
2011-12-03,3.4275
2011-12-04,6.684166666666669
2011-12-05,2.6870833333333337
2011-12-06,1.372083333333333
2011-12-07,2.747916666666667
2011-12-08,4.591666666666668
2011-12-09,4.790416666666668
2011-12-10,1.76
2011-12-11,-0.74125
2011-12-12,4.110416666666668
2011-12-13,4.7125
2011-12-14,5.49875
2011-12-15,3.76625
2011-12-16,4.045416666666665
2011-12-17,2.4137500000000003
2011-12-18,1.044583333333333
2011-12-19,-0.18124999999999994
2011-12-20,-0.45625
2011-12-21,2.3720833333333333
2011-12-22,2.3729166666666672
2011-12-23,6.262083333333334
2011-12-24,3.910833333333333
2011-12-25,3.300416666666667
2011-12-26,7.105
2011-12-27,6.7020833333333325
2011-12-28,4.793333333333334
2011-12-29,3.7570833333333336
2011-12-30,1.8270833333333327
2011-12-31,1.7029166666666662
2012-01-01,7.7558333333333325
2012-01-02,8.660833333333334
2012-01-03,5.07875
2012-01-04,5.019583333333334
2012-01-05,3.2745833333333327
2012-01-06,2.4604166666666667
2012-01-07,3.15625
2012-01-08,3.212916666666666
2012-01-09,3.474583333333333
2012-01-10,4.614583333333334
2012-01-11,6.007083333333332
2012-01-12,6.12375
2012-01-13,1.7266666666666668
2012-01-14,1.0029166666666671
2012-01-15,-1.7229166666666662
2012-01-16,-1.7533333333333332
2012-01-17,-0.15333333333333335
2012-01-18,-0.6158333333333331
2012-01-19,3.1008333333333336
2012-01-20,1.5249999999999997
2012-01-21,1.95
2012-01-22,3.7841666666666662
2012-01-23,3.2487500000000007
2012-01-24,1.2504166666666667
2012-01-25,0.6304166666666667
2012-01-26,-1.924583333333333
2012-01-27,-1.6770833333333337
2012-01-28,-2.35
2012-01-29,-6.137083333333332
2012-01-30,-7.344583333333335
2012-01-31,-9.651666666666666
2012-02-01,-12.00416666666667
2012-02-02,-14.52875
2012-02-03,-14.454999999999998
2012-02-04,-12.807083333333335
2012-02-05,-14.607083333333335
2012-02-06,-16.445833333333336
2012-02-07,-15.390416666666674
2012-02-08,-10.149583333333334
2012-02-09,-9.5475
2012-02-10,-11.719166666666665
2012-02-11,-13.554166666666667
2012-02-12,-11.69375
2012-02-13,-3.65875
2012-02-14,-0.7337500000000002
2012-02-15,2.564583333333333
2012-02-16,1.5729166666666667
2012-02-17,4.59625
2012-02-18,5.265416666666668
2012-02-19,3.9179166666666654
2012-02-20,0.5616666666666666
2012-02-21,0.6608333333333335
2012-02-22,5.766249999999999
2012-02-23,7.5545833333333325
2012-02-24,9.707083333333337
2012-02-25,6.051666666666668
2012-02-26,4.07375
2012-02-27,2.372916666666667
2012-02-28,6.9070833333333335
2012-02-29,9.93
2012-03-01,10.336666666666666
2012-03-02,7.315416666666668
2012-03-03,6.237916666666668
2012-03-04,7.277916666666666
2012-03-05,4.463333333333334
2012-03-06,3.87625
2012-03-07,2.995000000000001
2012-03-08,4.4575000000000005
2012-03-09,3.9066666666666654
2012-03-10,7.246249999999999
2012-03-11,7.257083333333331
2012-03-12,8.021666666666668
2012-03-13,6.659583333333334
2012-03-14,5.6070833333333345
2012-03-15,7.65791666666667
2012-03-16,11.020833333333336
2012-03-17,12.63125
2012-03-18,10.035416666666666
2012-03-19,6.4787500000000025
2012-03-20,6.053750000000001
2012-03-21,9.625
2012-03-22,8.931666666666667
2012-03-23,8.482083333333334
2012-03-24,9.555833333333334
2012-03-25,10.738333333333335
2012-03-26,8.325833333333334
2012-03-27,9.654583333333333
2012-03-28,12.227083333333333
2012-03-29,8.871666666666664
2012-03-30,7.629166666666666
2012-03-31,6.27375
2012-04-01,4.520416666666667
2012-04-02,7.210416666666667
2012-04-03,9.755
2012-04-04,7.334583333333334
2012-04-05,3.9483333333333337
2012-04-06,2.936666666666667
2012-04-07,2.7245833333333334
2012-04-08,1.4158333333333333
2012-04-09,3.7929166666666654
2012-04-10,12.664583333333333
2012-04-11,9.32
2012-04-12,7.759166666666666
2012-04-13,7.342083333333335
2012-04-14,6.579583333333333
2012-04-15,7.7633333333333345
2012-04-16,5.8570833333333345
2012-04-17,5.12125
2012-04-18,7.0495833333333335
2012-04-19,9.069166666666666
2012-04-20,9.697916666666666
2012-04-21,8.890000000000002
2012-04-22,8.86875
2012-04-23,7.963333333333333
2012-04-24,8.662083333333333
2012-04-25,11.366666666666667
2012-04-26,14.803333333333335
2012-04-27,17.32041666666667
2012-04-28,21.74125
2012-04-29,21.822499999999994
2012-04-30,18.064166666666672
2012-05-01,16.930416666666666
2012-05-02,17.865
2012-05-03,15.0
2012-05-04,14.795000000000002
2012-05-05,11.297083333333333
2012-05-06,6.6375
2012-05-07,9.88625
2012-05-08,14.266666666666673
2012-05-09,15.986666666666665
2012-05-10,20.38375
2012-05-11,22.58875
2012-05-12,10.84125
2012-05-13,7.288333333333332
2012-05-14,10.185
2012-05-15,10.493333333333334
2012-05-16,8.47875
2012-05-17,8.96375
2012-05-18,12.723333333333334
2012-05-19,18.085
2012-05-20,20.703750000000007
2012-05-21,20.873333333333328
2012-05-22,22.26291666666667
2012-05-23,22.95875
2012-05-24,19.627916666666668
2012-05-25,16.438750000000002
2012-05-26,16.67291666666667
2012-05-27,17.76125
2012-05-28,18.2575
2012-05-29,17.552916666666665
2012-05-30,16.40458333333333
2012-05-31,15.3025
2012-06-01,12.650000000000004
2012-06-02,12.15916666666667
2012-06-03,9.22375
2012-06-04,11.816249999999998
2012-06-05,9.89958333333333
2012-06-06,10.801250000000005
2012-06-07,16.910416666666666
2012-06-08,19.464166666666664
2012-06-09,17.294999999999998
2012-06-10,15.312083333333339
2012-06-11,15.557083333333333
2012-06-12,15.17416666666667
2012-06-13,14.092083333333333
2012-06-14,11.855000000000002
2012-06-15,16.594166666666666
2012-06-16,19.003333333333334
2012-06-17,18.233333333333327
2012-06-18,21.26125
2012-06-19,19.718333333333327
2012-06-20,16.935
2012-06-21,15.046666666666667
2012-06-22,18.36083333333333
2012-06-23,16.93875
2012-06-24,16.90375
2012-06-25,14.611250000000005
2012-06-26,13.863749999999998
2012-06-27,16.232916666666664
2012-06-28,21.113333333333333
2012-06-29,24.893333333333334
2012-06-30,24.44125
2012-07-01,19.045
2012-07-02,16.672083333333333
2012-07-03,18.185416666666672
2012-07-04,21.031666666666673
2012-07-05,19.629166666666666
2012-07-06,20.144166666666667
2012-07-07,19.507916666666674
2012-07-08,19.780833333333334
2012-07-09,18.835416666666667
2012-07-10,19.212916666666665
2012-07-11,17.484583333333333
2012-07-12,14.32333333333333
2012-07-13,14.194166666666668
2012-07-14,15.785833333333334
2012-07-15,15.990000000000006
2012-07-16,15.3725
2012-07-17,15.762083333333333
2012-07-18,19.095
2012-07-19,18.721666666666664
2012-07-20,15.573750000000004
2012-07-21,13.819999999999995
2012-07-22,14.344583333333334
2012-07-23,17.392916666666665
2012-07-24,21.3975
2012-07-25,25.10875
2012-07-26,25.2525
2012-07-27,25.647916666666664
2012-07-28,21.69583333333333
2012-07-29,18.960833333333326
2012-07-30,16.573333333333334
2012-07-31,17.598333333333333
2012-08-01,21.047916666666666
2012-08-02,23.68125
2012-08-03,20.985833333333336
2012-08-04,21.16875
2012-08-05,19.275416666666672
2012-08-06,20.16958333333333
2012-08-07,17.917916666666667
2012-08-08,18.157916666666672
2012-08-09,17.099166666666665
2012-08-10,16.190416666666664
2012-08-11,15.98708333333333
2012-08-12,15.88375
2012-08-13,17.608750000000004
2012-08-14,18.485
2012-08-15,19.751666666666665
2012-08-16,17.412083333333335
2012-08-17,18.382500000000004
2012-08-18,21.91125000000001
2012-08-19,26.132500000000004
2012-08-20,27.59708333333332
2012-08-21,25.39125000000001
2012-08-22,21.97666666666667
2012-08-23,18.648333333333326
2012-08-24,17.920416666666664
2012-08-25,21.022083333333327
2012-08-26,16.92375
2012-08-27,16.70375
2012-08-28,18.575416666666676
2012-08-29,21.465833333333336
2012-08-30,18.827083333333327
2012-08-31,15.6775
2012-09-01,14.854583333333338
2012-09-02,14.8025
2012-09-03,17.226249999999997
2012-09-04,16.855416666666667
2012-09-05,14.083333333333336
2012-09-06,14.0425
2012-09-07,14.714999999999998
2012-09-08,19.342916666666667
2012-09-09,20.3925
2012-09-10,22.5175
2012-09-11,19.185833333333328
2012-09-12,11.996250000000005
2012-09-13,11.637499999999996
2012-09-14,12.79375
2012-09-15,14.134166666666665
2012-09-16,14.360416666666666
2012-09-17,15.547083333333333
2012-09-18,16.511666666666667
2012-09-19,11.674583333333333
2012-09-20,9.78
2012-09-21,10.805
2012-09-22,11.870416666666666
2012-09-23,9.489166666666668
2012-09-24,14.751249999999995
2012-09-25,15.112916666666667
2012-09-26,16.046250000000004
2012-09-27,12.921250000000002
2012-09-28,13.456666666666667
2012-09-29,11.691249999999998
2012-09-30,10.251666666666667
2012-10-01,11.294583333333335
2012-10-02,13.117916666666673
2012-10-03,14.17375
2012-10-04,13.204166666666666
2012-10-05,12.649166666666664
2012-10-06,14.88
2012-10-07,9.729166666666666
2012-10-08,8.642083333333334
2012-10-09,7.982499999999999
2012-10-10,6.2425
2012-10-11,7.061666666666667
2012-10-12,7.440416666666668
2012-10-13,9.400416666666663
2012-10-14,9.249166666666667
2012-10-15,8.368333333333336
2012-10-16,8.115833333333333
2012-10-17,10.560416666666667
2012-10-18,13.097083333333336
2012-10-19,15.319166666666666
2012-10-20,14.471666666666666
2012-10-21,12.524166666666664
2012-10-22,8.761666666666665
2012-10-23,9.912916666666666
2012-10-24,7.6308333333333325
2012-10-25,9.026666666666666
2012-10-26,3.776249999999999
2012-10-27,0.12875
2012-10-28,-0.003333333333333318
2012-10-29,-0.9512500000000004
2012-10-30,2.98875
2012-10-31,4.605416666666666
2012-11-01,6.336666666666666
2012-11-02,8.030416666666667
2012-11-03,8.219583333333334
2012-11-04,8.057083333333335
2012-11-05,7.871666666666663
2012-11-06,4.667500000000001
2012-11-07,8.270000000000001
2012-11-08,7.620416666666667
2012-11-09,7.565416666666668
2012-11-10,6.779166666666666
2012-11-11,8.98875
2012-11-12,6.704166666666668
2012-11-13,2.27875
2012-11-14,0.3645833333333335
2012-11-15,-1.0479166666666668
2012-11-16,1.0595833333333329
2012-11-17,1.0945833333333337
2012-11-18,4.792083333333333
2012-11-19,6.007916666666668
2012-11-20,4.128333333333333
2012-11-21,5.441666666666666
2012-11-22,5.777916666666666
2012-11-23,3.5204166666666667
2012-11-24,7.618749999999999
2012-11-25,9.709583333333333
2012-11-26,6.670416666666665
2012-11-27,7.923750000000001
2012-11-28,5.308333333333335
2012-11-29,1.91125
2012-11-30,0.5162500000000002
2012-12-01,-2.203333333333333
2012-12-02,-0.5045833333333335
2012-12-03,0.4120833333333334
2012-12-04,2.2220833333333334
2012-12-05,-0.08416666666666661
2012-12-06,-1.9229166666666668
2012-12-07,-4.62125
2012-12-08,-7.8233333333333315
2012-12-09,-3.7633333333333336
2012-12-10,1.0216666666666665
2012-12-11,-3.2949999999999995
2012-12-12,-4.1883333333333335
2012-12-13,-3.9129166666666655
2012-12-14,0.30666666666666675
2012-12-15,4.425833333333333
2012-12-16,4.4070833333333335
2012-12-17,3.6279166666666662
2012-12-18,3.954583333333334
2012-12-19,2.7687499999999994
2012-12-20,1.2108333333333332
2012-12-21,-0.6099999999999998
2012-12-22,1.7308333333333337
2012-12-23,6.945833333333334
2012-12-24,8.574583333333335
2012-12-25,10.286666666666667
2012-12-26,7.0904166666666635
2012-12-27,7.42625
2012-12-28,1.7116666666666662
2012-12-29,6.430416666666668
2012-12-30,6.791666666666665
2012-12-31,7.14125
2013-01-01,6.1937500000000005
2013-01-02,4.035833333333334
2013-01-03,6.4554166666666655
2013-01-04,9.503333333333332
2013-01-05,7.439999999999999
2013-01-06,6.396666666666667
2013-01-07,5.345416666666666
2013-01-08,4.960833333333333
2013-01-09,5.488333333333332
2013-01-10,3.0308333333333337
2013-01-11,-1.622083333333333
2013-01-12,-3.0895833333333336
2013-01-13,-4.484583333333334
2013-01-14,-3.549583333333333
2013-01-15,-5.329583333333333
2013-01-16,-4.075833333333333
2013-01-17,-3.469583333333333
2013-01-18,-4.624583333333334
2013-01-19,-6.937916666666666
2013-01-20,-6.431250000000001
2013-01-21,-6.4991666666666665
2013-01-22,-7.434583333333332
2013-01-23,-7.0858333333333325
2013-01-24,-6.129583333333333
2013-01-25,-7.01625
2013-01-26,-5.12125
2013-01-27,-0.3316666666666669
2013-01-28,2.6950000000000003
2013-01-29,6.04
2013-01-30,10.145833333333334
2013-01-31,6.4608333333333325
2013-02-01,4.831250000000002
2013-02-02,1.9641666666666664
2013-02-03,1.1291666666666669
2013-02-04,3.8566666666666674
2013-02-05,2.879166666666667
2013-02-06,0.12999999999999987
2013-02-07,0.2433333333333333
2013-02-08,-1.4908333333333337
2013-02-09,-3.0204166666666667
2013-02-10,-3.0087500000000005
2013-02-11,-4.535833333333334
2013-02-12,-2.535
2013-02-13,-2.5758333333333336
2013-02-14,-2.51
2013-02-15,-0.4837499999999999
2013-02-16,1.2404166666666667
2013-02-17,0.81
2013-02-18,0.2433333333333333
2013-02-19,0.0854166666666667
2013-02-20,-2.0245833333333336
2013-02-21,-4.340416666666667
2013-02-22,-5.212916666666667
2013-02-23,-4.609583333333334
2013-02-24,-1.1587500000000002
2013-02-25,0.13916666666666666
2013-02-26,0.060416666666666674
2013-02-27,-0.5899999999999999
2013-02-28,0.2745833333333333
2013-03-01,0.8341666666666668
2013-03-02,0.74625
2013-03-03,0.9208333333333334
2013-03-04,2.8745833333333324
2013-03-05,4.742916666666666
2013-03-06,5.224166666666666
2013-03-07,4.070416666666667
2013-03-08,3.0225000000000004
2013-03-09,1.0029166666666671
2013-03-10,1.2066666666666668
2013-03-11,-5.258333333333334
2013-03-12,-5.399583333333332
2013-03-13,-5.7737500000000015
2013-03-14,-6.260416666666668
2013-03-15,-3.8995833333333336
2013-03-16,-2.04375
2013-03-17,2.180833333333333
2013-03-18,1.1108333333333336
2013-03-19,0.1458333333333334
2013-03-20,0.19
2013-03-21,-0.27374999999999994
2013-03-22,-2.80125
2013-03-23,-4.8125
2013-03-24,-5.617916666666668
2013-03-25,-3.9716666666666662
2013-03-26,-2.86125
2013-03-27,-2.369166666666667
2013-03-28,-0.20250000000000007
2013-03-29,0.4379166666666667
2013-03-30,-0.2041666666666667
2013-03-31,-1.5020833333333334
2013-04-01,-0.61
2013-04-02,-0.12124999999999993
2013-04-03,-0.6316666666666667
2013-04-04,-0.1449999999999999
2013-04-05,0.5020833333333333
2013-04-06,0.4608333333333334
2013-04-07,2.1129166666666666
2013-04-08,2.7504166666666663
2013-04-09,6.279166666666666
2013-04-10,6.407916666666666
2013-04-11,10.702083333333333
2013-04-12,10.455
2013-04-13,10.055416666666666
2013-04-14,11.71875
2013-04-15,17.205416666666665
2013-04-16,15.7575
2013-04-17,16.88958333333333
2013-04-18,18.1675
2013-04-19,12.2525
2013-04-20,7.899999999999999
2013-04-21,10.848333333333334
2013-04-22,10.870833333333332
2013-04-23,13.048333333333336
2013-04-24,15.590833333333338
2013-04-25,16.659166666666664
2013-04-26,16.003333333333334
2013-04-27,5.874166666666667
2013-04-28,6.555833333333335
2013-04-29,10.254583333333333
2013-04-30,8.291250000000002
2013-05-01,9.75125
2013-05-02,10.386250000000002
2013-05-03,11.564583333333333
2013-05-04,10.949583333333335
2013-05-05,14.200416666666666
2013-05-06,15.028333333333334
2013-05-07,14.606249999999998
2013-05-08,17.24625
2013-05-09,15.893333333333333
2013-05-10,14.953333333333333
2013-05-11,12.250416666666665
2013-05-12,9.566249999999998
2013-05-13,9.057916666666667
2013-05-14,13.408333333333333
2013-05-15,17.242499999999996
2013-05-16,17.449583333333333
2013-05-17,17.52916666666667
2013-05-18,13.292916666666665
2013-05-19,13.75166666666667
2013-05-20,12.7875
2013-05-21,12.387083333333333
2013-05-22,8.925
2013-05-23,8.761249999999999
2013-05-24,6.9
2013-05-25,8.58708333333333
2013-05-26,7.704583333333333
2013-05-27,9.128333333333336
2013-05-28,13.500416666666668
2013-05-29,11.642083333333332
2013-05-30,10.13375
2013-05-31,13.2125
2013-06-01,12.56375
2013-06-02,9.180833333333334
2013-06-03,10.910833333333334
2013-06-04,13.374166666666666
2013-06-05,14.889999999999995
2013-06-06,15.499583333333335
2013-06-07,17.950833333333332
2013-06-08,18.645416666666666
2013-06-09,15.427916666666668
2013-06-10,13.94333333333333
2013-06-11,15.586249999999998
2013-06-12,18.642916666666665
2013-06-13,20.65375
2013-06-14,15.060000000000002
2013-06-15,16.685
2013-06-16,17.258333333333336
2013-06-17,19.764166666666668
2013-06-18,23.77125
2013-06-19,27.273750000000003
2013-06-20,23.86333333333333
2013-06-21,19.344166666666666
2013-06-22,18.84833333333333
2013-06-23,17.910416666666666
2013-06-24,15.42291666666666
2013-06-25,12.246249999999998
2013-06-26,11.412083333333333
2013-06-27,12.381666666666668
2013-06-28,13.650416666666667
2013-06-29,13.655833333333335
2013-06-30,13.362916666666667
2013-07-01,19.079166666666676
2013-07-02,19.627083333333328
2013-07-03,18.73
2013-07-04,19.358333333333334
2013-07-05,19.454166666666666
2013-07-06,19.349166666666672
2013-07-07,19.06125
2013-07-08,19.49875
2013-07-09,20.459166666666672
2013-07-10,19.072083333333328
2013-07-11,15.94041666666667
2013-07-12,17.63375
2013-07-13,17.522500000000004
2013-07-14,18.040833333333328
2013-07-15,17.777916666666666
2013-07-16,19.60416666666667
2013-07-17,20.285416666666666
2013-07-18,21.27
2013-07-19,21.402500000000003
2013-07-20,19.175416666666667
2013-07-21,21.58166666666667
2013-07-22,23.20125
2013-07-23,23.625000000000004
2013-07-24,21.412500000000005
2013-07-25,21.6575
2013-07-26,24.4975
2013-07-27,26.31125
2013-07-28,25.86750000000001
2013-07-29,19.63333333333333
2013-07-30,19.93666666666667
2013-07-31,20.3425
2013-08-01,22.544583333333332
2013-08-02,26.27583333333333
2013-08-03,25.067916666666665
2013-08-04,21.095833333333328
2013-08-05,22.819166666666664
2013-08-06,22.051666666666666
2013-08-07,20.445416666666667
2013-08-08,20.63333333333334
2013-08-09,16.90583333333333
2013-08-10,18.61
2013-08-11,16.517916666666668
2013-08-12,16.482083333333332
2013-08-13,14.396666666666665
2013-08-14,14.716666666666665
2013-08-15,15.783333333333333
2013-08-16,18.945416666666667
2013-08-17,20.7075
2013-08-18,19.236666666666665
2013-08-19,18.135833333333327
2013-08-20,16.1025
2013-08-21,16.58125
2013-08-22,17.58875
2013-08-23,16.026249999999994
2013-08-24,18.98375
2013-08-25,16.65666666666667
2013-08-26,16.498750000000005
2013-08-27,16.219166666666666
2013-08-28,16.30083333333333
2013-08-29,17.102499999999996
2013-08-30,18.003333333333334
2013-08-31,17.826666666666664
2013-09-01,14.179166666666667
2013-09-02,15.343333333333335
2013-09-03,18.76375
2013-09-04,19.512916666666676
2013-09-05,20.402500000000003
2013-09-06,21.527916666666666
2013-09-07,22.23416666666667
2013-09-08,18.175
2013-09-09,12.92708333333333
2013-09-10,12.601250000000002
2013-09-11,11.42375
2013-09-12,11.522083333333333
2013-09-13,13.41125
2013-09-14,13.678333333333335
2013-09-15,14.04416666666667
2013-09-16,12.696666666666667
2013-09-17,9.663750000000002
2013-09-18,10.427916666666668
2013-09-19,11.061666666666667
2013-09-20,12.347916666666665
2013-09-21,12.747083333333334
2013-09-22,13.035416666666665
2013-09-23,15.472500000000002
2013-09-24,15.269999999999998
2013-09-25,14.49875
2013-09-26,12.63375
2013-09-27,7.8495833333333325
2013-09-28,8.069583333333332
2013-09-29,10.018333333333333
2013-09-30,9.052083333333332
2013-10-01,7.550833333333332
2013-10-02,7.206666666666668
2013-10-03,7.733749999999998
2013-10-04,9.598333333333334
2013-10-05,11.500000000000002
2013-10-06,11.698750000000002
2013-10-07,13.55625
2013-10-08,13.228333333333332
2013-10-09,13.545833333333334
2013-10-10,8.437500000000002
2013-10-11,6.73375
2013-10-12,5.286666666666666
2013-10-13,6.776666666666666
2013-10-14,7.815000000000001
2013-10-15,10.1675
2013-10-16,8.910833333333334
2013-10-17,10.69
2013-10-18,10.347083333333334
2013-10-19,9.944583333333336
2013-10-20,15.235416666666667
2013-10-21,15.381666666666662
2013-10-22,15.667083333333332
2013-10-23,16.31333333333333
2013-10-24,14.02375
2013-10-25,11.617083333333332
2013-10-26,17.64791666666667
2013-10-27,15.106666666666666
2013-10-28,15.936666666666667
2013-10-29,11.877916666666666
2013-10-30,8.179999999999998
2013-10-31,4.595416666666668
2013-11-01,6.377499999999999
2013-11-02,11.82375
2013-11-03,9.524583333333332
2013-11-04,8.944999999999997
2013-11-05,6.391666666666668
2013-11-06,7.629583333333334
2013-11-07,13.557083333333333
2013-11-08,10.71625
2013-11-09,9.155416666666667
2013-11-10,5.7754166666666675
2013-11-11,5.009166666666668
2013-11-12,2.45875
2013-11-13,5.064166666666666
2013-11-14,0.8245833333333334
2013-11-15,1.6725
2013-11-16,2.7466666666666666
2013-11-17,0.4475
2013-11-18,4.392083333333333
2013-11-19,5.2304166666666685
2013-11-20,2.5625000000000004
2013-11-21,1.808333333333333
2013-11-22,2.473333333333334
2013-11-23,4.13625
2013-11-24,2.7237499999999994
2013-11-25,-0.2045833333333333
2013-11-26,-0.82
2013-11-27,-1.87125
2013-11-28,3.273750000000001
2013-11-29,4.194583333333333
2013-11-30,3.8433333333333337
2013-12-01,4.672916666666667
2013-12-02,4.059583333333333
2013-12-03,-0.8891666666666668
2013-12-04,-0.3233333333333329
2013-12-05,2.5975
2013-12-06,1.1516666666666666
2013-12-07,1.5133333333333334
2013-12-08,5.295
2013-12-09,7.838333333333334
2013-12-10,7.3570833333333345
2013-12-11,3.52375
2013-12-12,0.8441666666666664
2013-12-13,0.0050000000000000044
2013-12-14,0.1845833333333334
2013-12-15,3.125
2013-12-16,5.569999999999999
2013-12-17,4.5175
2013-12-18,2.25625
2013-12-19,5.279583333333334
2013-12-20,4.660416666666666
2013-12-21,3.270833333333333
2013-12-22,9.170833333333334
2013-12-23,7.192916666666667
2013-12-24,9.707499999999998
2013-12-25,7.5058333333333325
2013-12-26,5.3012500000000005
2013-12-27,5.8500000000000005
2013-12-28,8.243750000000002
2013-12-29,5.202083333333333
2013-12-30,1.1145833333333333
2013-12-31,2.1275000000000004
2014-01-01,2.13375
2014-01-02,5.032916666666668
2014-01-03,6.335000000000001
2014-01-04,7.007499999999999
2014-01-05,5.804166666666667
2014-01-06,5.6170833333333325
2014-01-07,9.755
2014-01-08,9.703749999999998
2014-01-09,8.614166666666666
2014-01-10,5.409583333333334
2014-01-11,3.3679166666666664
2014-01-12,2.4562500000000003
2014-01-13,0.8116666666666665
2014-01-14,2.455833333333333
2014-01-15,2.7191666666666667
2014-01-16,4.155
2014-01-17,5.836666666666666
2014-01-18,3.467916666666666
2014-01-19,1.8383333333333327
2014-01-20,-0.7287500000000001
2014-01-21,-1.254166666666667
2014-01-22,-1.57875
2014-01-23,-2.83875
2014-01-24,-3.15125
2014-01-25,-7.6462499999999975
2014-01-26,-7.538333333333332
2014-01-27,1.0991666666666666
2014-01-28,0.0020833333333333728
2014-01-29,-3.549166666666667
2014-01-30,-1.0520833333333333
2014-01-31,-0.9349999999999996
2014-02-01,3.6108333333333333
2014-02-02,2.5483333333333342
2014-02-03,0.5650000000000001
2014-02-04,1.7466666666666668
2014-02-05,1.3958333333333333
2014-02-06,5.6762500000000005
2014-02-07,8.86
2014-02-08,5.893333333333333
2014-02-09,5.465833333333332
2014-02-10,3.807916666666667
2014-02-11,4.82875
2014-02-12,3.515416666666667
2014-02-13,5.4425
2014-02-14,5.112916666666668
2014-02-15,8.840833333333334
2014-02-16,6.24375
2014-02-17,4.432916666666666
2014-02-18,3.0224999999999995
2014-02-19,6.365833333333333
2014-02-20,5.926666666666666
2014-02-21,6.189583333333334
2014-02-22,4.379166666666666
2014-02-23,4.641666666666667
2014-02-24,5.830416666666667
2014-02-25,6.649583333333332
2014-02-26,7.468333333333333
2014-02-27,6.9854166666666675
2014-02-28,4.658333333333334
2014-03-01,4.814166666666667
2014-03-02,4.038333333333334
2014-03-03,4.258333333333334
2014-03-04,5.270833333333333
2014-03-05,3.631250000000001
2014-03-06,5.111666666666666
2014-03-07,4.162916666666667
2014-03-08,5.639166666666667
2014-03-09,7.381666666666668
2014-03-10,8.089166666666667
