store_id,day_of_week,date,sales,is_open,has_promo,is_state_holiday,is_school_holiday,future,year,calender_week,christmas,easter,public_holiday,is_state_holiday_bool,sales_last_year,sales_weekday_avg,sales_calender_week_avg,was_open_last_day,will_be_open_next_day,last_promo_since_days,next_promo_in_days,state_holidays_in_last_7_days,state_holidays_in_next_7_days,school_holidays_in_last_7_days,school_holidays_in_next_7_days,last_state_holiday_since_days,last_school_holiday_since_days,next_state_holiday_in_days,next_school_holiday_in_days,cosinus_day,sinus_day
1,6,2013-06-08,4262.0,True,False,0,False,0,2013,23,0,0,0,False,,,,True,False,1.0,9.0,0.0,0.0,0.0,0.0,9.0,64.0,117.0,28.0,-0.9192859697186104,0.3935902766564667
1,1,2013-06-10,4291.0,True,False,0,False,0,2013,24,0,0,0,False,,,,False,True,3.0,7.0,0.0,0.0,0.0,0.0,11.0,66.0,115.0,26.0,-0.9322892131745132,0.3617137307297677
1,2,2013-06-11,3784.0,True,False,0,False,0,2013,24,0,0,0,False,,,,True,True,4.0,6.0,0.0,0.0,0.0,0.0,12.0,67.0,114.0,25.0,-0.9383773917408641,0.3456123126707335
1,3,2013-06-12,3563.0,True,False,0,False,0,2013,24,0,0,0,False,,,,True,True,5.0,5.0,0.0,0.0,0.0,0.0,13.0,68.0,113.0,24.0,-0.9441875088341992,0.3294084822245304
1,4,2013-06-13,3661.0,True,False,0,False,0,2013,24,0,0,0,False,,,,True,True,6.0,4.0,0.0,0.0,0.0,0.0,14.0,69.0,112.0,23.0,-0.9497178427914316,0.3131070409358269
1,5,2013-06-14,4150.0,True,False,0,False,0,2013,24,0,0,0,False,,,,True,True,7.0,3.0,0.0,0.0,0.0,0.0,15.0,70.0,111.0,22.0,-0.9549667548552552,0.29671281927349075
1,6,2013-06-15,4766.0,True,False,0,False,0,2013,24,0,0,0,False,,,,True,False,8.0,2.0,0.0,0.0,0.0,0.0,16.0,71.0,110.0,21.0,-0.9599326896597448,0.2802306751992159
1,1,2013-06-17,5337.0,True,True,0,False,0,2013,25,0,0,0,False,,,,False,True,10.0,1.0,0.0,0.0,0.0,0.0,18.0,73.0,108.0,19.0,-0.9690098257244062,0.2470221804809355
1,2,2013-06-18,4633.0,True,True,0,False,0,2013,25,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,0.0,19.0,74.0,107.0,18.0,-0.973118337233262,0.2303056702306122
1,3,2013-06-19,4180.0,True,True,0,False,0,2013,25,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,0.0,20.0,75.0,106.0,17.0,-0.9769384927771816,0.21352091543979607
1,4,2013-06-20,5011.0,True,True,0,False,0,2013,25,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,0.0,21.0,76.0,105.0,16.0,-0.980469160361632,0.19667288979357647
1,5,2013-06-21,5173.0,True,True,0,False,0,2013,25,0,0,0,False,,,,True,True,1.0,10.0,0.0,0.0,0.0,0.0,22.0,77.0,104.0,15.0,-0.9837092937736096,0.1797665857255624
1,6,2013-06-22,4341.0,True,False,0,False,0,2013,25,0,0,0,False,,,,True,False,1.0,9.0,0.0,0.0,0.0,0.0,23.0,78.0,103.0,14.0,-0.986657932891657,0.16280701293851715
1,1,2013-06-24,3549.0,True,False,0,False,0,2013,26,0,0,0,False,,,,False,True,3.0,7.0,0.0,0.0,0.0,0.0,25.0,80.0,101.0,12.0,-0.99167731989929,0.12874817745258132
1,2,2013-06-25,4536.0,True,False,0,False,0,2013,26,0,0,0,False,,,,True,True,4.0,6.0,0.0,0.0,0.0,0.0,26.0,81.0,100.0,11.0,-0.993746580436178,0.11165900712169513
1,3,2013-06-26,3827.0,True,False,0,False,0,2013,26,0,0,0,False,,,,True,True,5.0,5.0,0.0,0.0,0.0,0.0,27.0,82.0,99.0,10.0,-0.9955213724144752,0.09453674981719913
1,4,2013-06-27,3593.0,True,False,0,False,0,2013,26,0,0,0,False,,,,True,True,6.0,4.0,0.0,0.0,0.0,0.0,28.0,83.0,98.0,9.0,-0.9970011699250152,0.07738647923346301
1,5,2013-06-28,4407.0,True,False,0,False,0,2013,26,0,0,0,False,,,,True,True,7.0,3.0,0.0,0.0,0.0,0.0,29.0,84.0,97.0,8.0,-0.9981855344718586,0.06021327736579302
1,6,2013-06-29,5804.0,True,False,0,False,0,2013,26,0,0,0,False,,,,True,False,8.0,2.0,0.0,0.0,0.0,1.0,30.0,85.0,96.0,7.0,-0.99907411510223,0.04302223300453058
1,1,2013-07-01,5614.0,True,True,0,False,0,2013,27,0,0,0,False,,,,False,True,10.0,1.0,0.0,0.0,0.0,3.0,32.0,87.0,94.0,5.0,-0.9999629591162656,0.008606996888688698
1,2,2013-07-02,5868.0,True,True,0,False,0,2013,27,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,4.0,33.0,88.0,93.0,4.0,-0.9999629591162656,-0.008606996888688009
1,3,2013-07-03,5875.0,True,True,0,False,0,2013,27,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,5.0,34.0,89.0,92.0,3.0,-0.9996666485105112,-0.02581844022713239
1,4,2013-07-04,5701.0,True,True,0,False,0,2013,27,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,6.0,35.0,90.0,91.0,2.0,-0.99907411510223,-0.043022233004530334
1,5,2013-07-05,4986.0,True,True,0,False,0,2013,27,0,0,0,False,,,,True,True,1.0,10.0,0.0,0.0,0.0,7.0,36.0,91.0,90.0,1.0,-0.9981855344718586,-0.06021327736579276
1,6,2013-07-06,4090.0,True,False,0,True,0,2013,27,0,0,0,False,,,,True,False,1.0,9.0,0.0,0.0,0.0,7.0,37.0,92.0,89.0,1.0,-0.9970011699250152,-0.07738647923346323
1,1,2013-07-08,4475.0,True,False,0,True,0,2013,28,0,0,0,False,,,,False,True,3.0,7.0,0.0,0.0,2.0,7.0,39.0,1.0,87.0,1.0,-0.993746580436178,-0.11165900712169444
1,2,2013-07-09,4047.0,True,False,0,True,0,2013,28,0,0,0,False,,,,True,True,4.0,6.0,0.0,0.0,3.0,7.0,40.0,1.0,86.0,1.0,-0.99167731989929,-0.12874817745258066
1,3,2013-07-10,3963.0,True,False,0,True,0,2013,28,0,0,0,False,,,,True,True,5.0,5.0,0.0,0.0,4.0,7.0,41.0,1.0,85.0,1.0,-0.9893142039703664,-0.14579919691987442
1,4,2013-07-11,4053.0,True,False,0,True,0,2013,28,0,0,0,False,,,,True,True,6.0,4.0,0.0,0.0,5.0,7.0,42.0,1.0,84.0,1.0,-0.9866579328916572,-0.16280701293851646
1,5,2013-07-12,4134.0,True,False,0,True,0,2013,28,0,0,0,False,,,,True,True,7.0,3.0,0.0,0.0,6.0,7.0,43.0,1.0,83.0,1.0,-0.9837092937736098,-0.17976658572556214
1,6,2013-07-13,4015.0,True,False,0,True,0,2013,28,0,0,0,False,,,,True,False,8.0,2.0,0.0,0.0,7.0,7.0,44.0,1.0,82.0,1.0,-0.9804691603616321,-0.19667288979357625
1,1,2013-07-15,6377.0,True,True,0,True,0,2013,29,0,0,0,False,,,,False,True,10.0,1.0,0.0,0.0,7.0,7.0,46.0,1.0,80.0,1.0,-0.973118337233262,-0.23030567023061202
1,2,2013-07-16,5643.0,True,True,0,True,0,2013,29,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,7.0,7.0,47.0,1.0,79.0,1.0,-0.9690098257244064,-0.2470221804809353
1,3,2013-07-17,4946.0,True,True,0,True,0,2013,29,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,7.0,7.0,48.0,1.0,78.0,1.0,-0.9646141756912436,-0.2636654927280072
1,4,2013-07-18,4904.0,True,True,0,True,0,2013,29,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,7.0,7.0,49.0,1.0,77.0,1.0,-0.9599326896597444,-0.2802306751992161
1,5,2013-07-19,4275.0,True,True,0,True,0,2013,29,0,0,0,False,,,,True,True,1.0,10.0,0.0,0.0,7.0,7.0,50.0,1.0,76.0,1.0,-0.9549667548552552,-0.2967128192734901
1,6,2013-07-20,4421.0,True,False,0,True,0,2013,29,0,0,0,False,,,,True,False,1.0,9.0,0.0,0.0,7.0,7.0,51.0,1.0,75.0,1.0,-0.9497178427914316,-0.3131070409358267
1,1,2013-07-22,4149.0,True,False,0,True,0,2013,30,0,0,0,False,,,,False,True,3.0,7.0,0.0,0.0,7.0,7.0,53.0,1.0,73.0,1.0,-0.9383773917408642,-0.3456123126707333
1,2,2013-07-23,3937.0,True,False,0,True,0,2013,30,0,0,0,False,,,,True,True,4.0,6.0,0.0,0.0,7.0,7.0,54.0,1.0,72.0,1.0,-0.9322892131745134,-0.3617137307297674
1,3,2013-07-24,3849.0,True,False,0,True,0,2013,30,0,0,0,False,,,,True,True,5.0,5.0,0.0,0.0,7.0,7.0,55.0,1.0,71.0,1.0,-0.92592477719385,-0.3777079652039647
1,4,2013-07-25,3502.0,True,False,0,True,0,2013,30,0,0,0,False,,,,True,True,6.0,4.0,0.0,0.0,7.0,7.0,56.0,1.0,70.0,1.0,-0.9192859697186104,-0.3935902766564665
1,5,2013-07-26,4221.0,True,False,0,True,0,2013,30,0,0,0,False,,,,True,True,7.0,3.0,0.0,0.0,7.0,7.0,57.0,1.0,69.0,1.0,-0.9123747579707274,-0.4093559588156211
1,6,2013-07-27,3352.0,True,False,0,True,0,2013,30,0,0,0,False,,,,True,False,8.0,2.0,0.0,0.0,7.0,7.0,58.0,1.0,68.0,1.0,-0.9051931898913976,-0.4250003399695539
1,1,2013-07-29,6290.0,True,True,0,True,0,2013,31,0,0,0,False,,,,False,True,10.0,1.0,0.0,0.0,7.0,7.0,60.0,1.0,66.0,1.0,-0.8900275764346766,-0.455906693508459
1,2,2013-07-30,5773.0,True,True,0,True,0,2013,31,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,7.0,7.0,61.0,1.0,65.0,1.0,-0.8820480249558535,-0.471159507673864
1,3,2013-07-31,5572.0,True,True,0,True,0,2013,31,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,7.0,7.0,62.0,1.0,64.0,1.0,-0.8738071036110807,-0.4862727071086902
1,4,2013-08-01,4994.0,True,True,0,True,0,2013,31,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,7.0,7.0,63.0,1.0,63.0,1.0,-0.8653072543632061,-0.5012418134457756
1,5,2013-08-02,4494.0,True,True,0,True,0,2013,31,0,0,0,False,,,,True,True,1.0,10.0,0.0,0.0,7.0,7.0,64.0,1.0,62.0,1.0,-0.8565509959010037,-0.5160623910158526
1,6,2013-08-03,4461.0,True,False,0,True,0,2013,31,0,0,0,False,,,,True,False,1.0,9.0,0.0,0.0,7.0,7.0,65.0,1.0,61.0,1.0,-0.8475409228928312,-0.5307300481619331
1,1,2013-08-05,4086.0,True,False,0,True,0,2013,32,0,0,0,False,,,,False,True,3.0,7.0,0.0,0.0,7.0,7.0,67.0,1.0,59.0,1.0,-0.8287700871745041,-0.5595892624101763
1,2,2013-08-06,3582.0,True,False,0,True,0,2013,32,0,0,0,False,,,,True,True,4.0,6.0,0.0,0.0,7.0,7.0,68.0,1.0,58.0,1.0,-0.8190148866680802,-0.5737722679043243
1,3,2013-08-07,4143.0,True,False,0,True,0,2013,32,0,0,0,False,,,,True,True,5.0,5.0,0.0,0.0,7.0,7.0,69.0,1.0,57.0,1.0,-0.8090169943749472,-0.5877852522924734
1,4,2013-08-08,3680.0,True,False,0,True,0,2013,32,0,0,0,False,,,,True,True,6.0,4.0,0.0,0.0,7.0,7.0,70.0,1.0,56.0,1.0,-0.7987793728863648,-0.6016240632249227
1,5,2013-08-09,3257.0,True,False,0,True,0,2013,32,0,0,0,False,,,,True,True,7.0,3.0,0.0,0.0,7.0,7.0,71.0,1.0,55.0,1.0,-0.7883050558305253,-0.6152845999633277
1,6,2013-08-10,3768.0,True,False,0,True,0,2013,32,0,0,0,False,,,,True,False,8.0,2.0,0.0,0.0,7.0,6.0,72.0,1.0,54.0,1.0,-0.7775971469736268,-0.6287628145958345
1,1,2013-08-12,5326.0,True,True,0,True,0,2013,33,0,0,0,False,,,,False,True,10.0,1.0,0.0,0.0,7.0,4.0,74.0,1.0,52.0,1.0,-0.7554933140726804,-0.6551563572090849
1,2,2013-08-13,5299.0,True,True,0,True,0,2013,33,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,7.0,3.0,75.0,1.0,51.0,1.0,-0.7441039398713608,-0.6680638642135333
1,3,2013-08-14,4724.0,True,True,0,True,0,2013,33,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,7.0,2.0,76.0,1.0,50.0,1.0,-0.732494071613579,-0.680773409477016
1,4,2013-08-15,4575.0,True,True,0,True,0,2013,33,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,7.0,1.0,77.0,1.0,49.0,1.0,-0.7206671495538615,-0.6932812268869771
1,5,2013-08-16,4552.0,True,True,0,True,0,2013,33,0,0,0,False,,,,True,True,1.0,10.0,0.0,0.0,7.0,0.0,78.0,1.0,48.0,59.0,-0.70862667826446,-0.7055836101071774
1,6,2013-08-17,4078.0,True,False,0,False,0,2013,33,0,0,0,False,,,,True,False,1.0,9.0,0.0,0.0,7.0,0.0,79.0,1.0,47.0,58.0,-0.6963762255968726,-0.7176769136759615
1,1,2013-08-19,3954.0,True,False,0,False,0,2013,34,0,0,0,False,,,,False,True,3.0,7.0,0.0,0.0,5.0,0.0,81.0,3.0,45.0,56.0,-0.6712599575675315,-0.7412220108485957
1,2,2013-08-20,3492.0,True,False,0,False,0,2013,34,0,0,0,False,,,,True,True,4.0,6.0,0.0,0.0,4.0,0.0,82.0,4.0,44.0,55.0,-0.6584015846980489,-0.7526668275320083
1,3,2013-08-21,3096.0,True,False,0,False,0,2013,34,0,0,0,False,,,,True,True,5.0,5.0,0.0,0.0,3.0,0.0,83.0,5.0,43.0,54.0,-0.6453481132295501,-0.7638886127905429
1,4,2013-08-22,3703.0,True,False,0,False,0,2013,34,0,0,0,False,,,,True,True,6.0,4.0,0.0,0.0,2.0,0.0,84.0,6.0,42.0,53.0,-0.6321034111873488,-0.7748840413670406
1,5,2013-08-23,3493.0,True,False,0,False,0,2013,34,0,0,0,False,,,,True,True,7.0,3.0,0.0,0.0,1.0,0.0,85.0,7.0,41.0,52.0,-0.6186714032625032,-0.7856498550787144
1,6,2013-08-24,4752.0,True,False,0,False,0,2013,34,0,0,0,False,,,,True,False,8.0,2.0,0.0,0.0,0.0,0.0,86.0,8.0,40.0,51.0,-0.6050560696488494,-0.7961828637826154
1,1,2013-08-26,5482.0,True,True,0,False,0,2013,35,0,0,0,False,,,,False,True,10.0,1.0,0.0,0.0,0.0,0.0,88.0,10.0,38.0,49.0,-0.5772916165517278,-0.8165380514459157
1,2,2013-08-27,5156.0,True,True,0,False,0,2013,35,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,0.0,89.0,11.0,37.0,48.0,-0.5631507242749189,-0.8263541987239094
1,3,2013-08-28,4583.0,True,True,0,False,0,2013,35,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,0.0,90.0,12.0,36.0,47.0,-0.5488429582847199,-0.8359254794186365
1,4,2013-08-29,4804.0,True,True,0,False,0,2013,35,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,0.0,91.0,13.0,35.0,46.0,-0.5343725582809785,-0.8452490573530633
1,5,2013-08-30,5469.0,True,True,0,False,0,2013,35,0,0,0,False,,,,True,True,1.0,10.0,0.0,0.0,0.0,0.0,92.0,14.0,34.0,45.0,-0.5197438121555157,-0.8543221697498269
1,6,2013-08-31,5317.0,True,False,0,False,0,2013,35,0,0,0,False,,,,True,False,1.0,9.0,0.0,0.0,0.0,0.0,93.0,15.0,33.0,44.0,-0.5049610547215202,-0.8631421280499115
1,1,2013-09-02,4195.0,True,False,0,False,0,2013,36,0,0,0,False,,,,False,True,3.0,7.0,0.0,0.0,0.0,0.0,95.0,17.0,31.0,42.0,-0.4749510720670502,-0.8800122039735356
1,2,2013-09-03,3928.0,True,False,0,False,0,2013,36,0,0,0,False,,,,True,True,4.0,6.0,0.0,0.0,0.0,0.0,96.0,18.0,30.0,41.0,-0.4597327394521046,-0.8880573226294929
1,3,2013-09-04,3343.0,True,False,0,False,0,2013,36,0,0,0,False,,,,True,True,5.0,5.0,0.0,0.0,0.0,0.0,97.0,19.0,29.0,40.0,-0.4443781781046134,-0.8958392907349089
1,4,2013-09-05,3883.0,True,False,0,False,0,2013,36,0,0,0,False,,,,True,True,6.0,4.0,0.0,0.0,0.0,0.0,98.0,20.0,28.0,39.0,-0.4288919379124841,-0.9033558023246842
1,5,2013-09-06,3836.0,True,False,0,False,0,2013,36,0,0,0,False,,,,True,True,7.0,3.0,0.0,0.0,0.0,0.0,99.0,21.0,27.0,38.0,-0.4132786077829044,-0.9106046300942162
1,6,2013-09-07,4663.0,True,False,0,False,0,2013,36,0,0,0,False,,,,True,False,8.0,2.0,0.0,0.0,0.0,0.0,100.0,22.0,26.0,37.0,-0.3975428142825566,-0.9175836260593934
1,1,2013-09-09,5893.0,True,True,0,False,0,2013,37,0,0,0,False,,,,False,True,10.0,1.0,0.0,0.0,0.0,0.0,102.0,24.0,24.0,35.0,-0.3657225234972692,-0.9307239310379792
1,2,2013-09-10,5403.0,True,True,0,False,0,2013,37,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,0.0,103.0,25.0,23.0,34.0,-0.34964745525122826,-0.9368813462954316
1,3,2013-09-11,5103.0,True,True,0,False,0,2013,37,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,0.0,104.0,26.0,22.0,33.0,-0.33346877891818705,-0.9427611433904206
1,4,2013-09-12,5079.0,True,True,0,False,0,2013,37,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,0.0,105.0,27.0,21.0,32.0,-0.31719128858910595,-0.9483615800121716
1,5,2013-09-13,5187.0,True,True,0,False,0,2013,37,0,0,0,False,,,,True,True,1.0,10.0,0.0,0.0,0.0,0.0,106.0,28.0,20.0,31.0,-0.300819807635668,-0.9536809966304456
1,6,2013-09-14,4663.0,True,False,0,False,0,2013,37,0,0,0,False,,,,True,False,1.0,9.0,0.0,0.0,0.0,0.0,107.0,29.0,19.0,30.0,-0.2843591872810036,-0.9587178169872964
1,1,2013-09-16,4249.0,True,False,0,False,0,2013,38,0,0,0,False,,,,False,True,3.0,7.0,0.0,0.0,0.0,0.0,109.0,31.0,17.0,28.0,-0.2511900638848196,-0.9679377830240642
1,2,2013-09-17,3685.0,True,False,0,False,0,2013,38,0,0,0,False,,,,True,True,4.0,6.0,0.0,0.0,0.0,0.0,110.0,32.0,16.0,27.0,-0.2344913895704105,-0.9721181966290612
1,3,2013-09-18,3946.0,True,False,0,False,0,2013,38,0,0,0,False,,,,True,True,5.0,5.0,0.0,0.0,0.0,0.0,111.0,33.0,15.0,26.0,-0.21772323039653224,-0.9760105506323682
1,4,2013-09-19,3717.0,True,False,0,False,0,2013,38,0,0,0,False,,,,True,True,6.0,4.0,0.0,0.0,0.0,0.0,112.0,34.0,14.0,25.0,-0.20089055513063528,-0.97961369164549
1,5,2013-09-20,3516.0,True,False,0,False,0,2013,38,0,0,0,False,,,,True,True,7.0,3.0,0.0,0.0,0.0,0.0,113.0,35.0,13.0,24.0,-0.18399835165767986,-0.9829265519799822
1,6,2013-09-21,3909.0,True,False,0,False,0,2013,38,0,0,0,False,,,,True,False,8.0,2.0,0.0,0.0,0.0,0.0,114.0,36.0,12.0,23.0,-0.1670516255021195,-0.9859481499638304
1,1,2013-09-23,4770.0,True,True,0,False,0,2013,39,0,0,0,False,,,,False,True,10.0,1.0,0.0,0.0,0.0,0.0,116.0,38.0,10.0,21.0,-0.13301470653419634,-0.9911140639934546
1,2,2013-09-24,4274.0,True,True,0,False,0,2013,39,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,0.0,117.0,39.0,9.0,20.0,-0.11593459959550065,-0.9932568492674144
1,3,2013-09-25,4212.0,True,True,0,False,0,2013,39,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,0.0,118.0,40.0,8.0,19.0,-0.09882013873287213,-0.9951053111006974
1,4,2013-09-26,4481.0,True,True,0,False,0,2013,39,0,0,0,False,,,,True,True,1.0,1.0,0.0,1.0,0.0,0.0,119.0,41.0,7.0,18.0,-0.08167639533042287,-0.99665890175417
1,5,2013-09-27,4669.0,True,True,0,False,0,2013,39,0,0,0,False,,,,True,True,1.0,10.0,0.0,1.0,0.0,0.0,120.0,42.0,6.0,17.0,-0.06450844944931625,-0.9979171608653922
1,6,2013-09-28,4175.0,True,False,0,False,0,2013,39,0,0,0,False,,,,True,False,1.0,9.0,0.0,1.0,0.0,0.0,121.0,43.0,5.0,16.0,-0.047321388322432316,-0.9988797155850336
1,1,2013-09-30,4088.0,True,False,0,False,0,2013,40,0,0,0,False,,,,False,True,3.0,7.0,0.0,1.0,0.0,0.0,123.0,45.0,3.0,14.0,-0.012910296075008845,-0.9999166586547379
1,2,2013-10-01,4178.0,True,False,0,False,0,2013,40,0,0,0,False,,,,True,True,4.0,6.0,0.0,1.0,0.0,0.0,124.0,46.0,2.0,13.0,0.004303538296243821,-0.99999073973619
1,3,2013-10-02,4001.0,True,False,0,False,0,2013,40,0,0,0,False,,,,True,False,5.0,5.0,0.0,1.0,0.0,0.0,125.0,47.0,1.0,12.0,0.02151609743622224,-0.9997685019798908
1,5,2013-10-04,5447.0,True,False,0,False,0,2013,40,0,0,0,False,,,,False,True,7.0,3.0,1.0,0.0,0.0,0.0,1.0,49.0,82.0,10.0,0.05591699010060302,-0.9984354211555644
1,6,2013-10-05,5352.0,True,False,0,False,0,2013,40,0,0,0,False,,,,True,False,8.0,2.0,1.0,0.0,0.0,0.0,2.0,50.0,81.0,9.0,0.07309512989807776,-0.9973249731081556
1,1,2013-10-07,6004.0,True,True,0,False,0,2013,41,0,0,0,False,,,,False,True,10.0,1.0,1.0,0.0,0.0,1.0,4.0,52.0,79.0,7.0,0.10738134666416306,-0.994217906893952
1,2,2013-10-08,5452.0,True,True,0,False,0,2013,41,0,0,0,False,,,,True,True,1.0,1.0,1.0,0.0,0.0,2.0,5.0,53.0,78.0,6.0,0.12447926388678868,-0.9922222094179324
1,3,2013-10-09,4957.0,True,True,0,False,0,2013,41,0,0,0,False,,,,True,True,1.0,1.0,1.0,0.0,0.0,3.0,6.0,54.0,77.0,5.0,0.141540295217043,-0.989932495087353
1,4,2013-10-10,5286.0,True,True,0,False,0,2013,41,0,0,0,False,,,,True,True,1.0,1.0,1.0,0.0,0.0,4.0,7.0,55.0,76.0,4.0,0.15855938510313475,-0.9873494423939864
1,5,2013-10-11,5896.0,True,True,0,False,0,2013,41,0,0,0,False,,,,True,True,1.0,10.0,0.0,0.0,0.0,5.0,8.0,56.0,75.0,3.0,0.17553149042142774,-0.9844738167520924
1,6,2013-10-12,4954.0,True,False,0,False,0,2013,41,0,0,0,False,,,,True,False,1.0,9.0,0.0,0.0,0.0,6.0,9.0,57.0,74.0,2.0,0.19245158197082995,-0.9813064702716092
1,1,2013-10-14,3773.0,True,False,0,True,0,2013,42,0,0,0,False,,,,False,True,3.0,7.0,0.0,0.0,0.0,7.0,11.0,59.0,72.0,1.0,0.2261156855082881,-0.9741004551724206
1,2,2013-10-15,3355.0,True,False,0,True,0,2013,42,0,0,0,False,,,,True,True,4.0,6.0,0.0,0.0,1.0,7.0,12.0,1.0,71.0,1.0,0.2428497220959358,-0.9700639218515072
1,3,2013-10-16,3383.0,True,False,0,True,0,2013,42,0,0,0,False,,,,True,True,5.0,5.0,0.0,0.0,2.0,7.0,13.0,1.0,70.0,1.0,0.25951179706979943,-0.965739937654855
1,4,2013-10-17,3223.0,True,False,0,True,0,2013,42,0,0,0,False,,,,True,True,6.0,4.0,0.0,0.0,3.0,7.0,14.0,1.0,69.0,1.0,0.27609697309746883,-0.9611297838723007
1,5,2013-10-18,3566.0,True,False,0,True,0,2013,42,0,0,0,False,,,,True,True,7.0,3.0,0.0,0.0,4.0,7.0,15.0,1.0,68.0,1.0,0.2926003356333479,-0.9562348265919058
1,6,2013-10-19,3667.0,True,False,0,True,0,2013,42,0,0,0,False,,,,True,False,8.0,2.0,0.0,0.0,5.0,6.0,16.0,1.0,67.0,1.0,0.30901699437494723,-0.9510565162951536
1,1,2013-10-21,5055.0,True,True,0,True,0,2013,43,0,0,0,False,,,,False,True,10.0,1.0,0.0,0.0,7.0,4.0,18.0,1.0,65.0,1.0,0.3415707691678561,-0.9398560579418952
1,2,2013-10-22,4068.0,True,True,0,True,0,2013,43,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,7.0,3.0,19.0,1.0,64.0,1.0,0.35769823883312546,-0.9338372288229252
1,3,2013-10-23,4612.0,True,True,0,True,0,2013,43,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,7.0,2.0,20.0,1.0,63.0,1.0,0.3737197147904692,-0.9275416835791964
1,4,2013-10-24,4044.0,True,True,0,True,0,2013,43,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,7.0,1.0,21.0,1.0,62.0,1.0,0.3896304495307877,-0.9209712877166346
1,5,2013-10-25,4573.0,True,True,0,True,0,2013,43,0,0,0,False,,,,True,True,1.0,10.0,0.0,0.0,7.0,0.0,22.0,1.0,61.0,59.0,0.4054257283599973,-0.9141279881853336
1,6,2013-10-26,4347.0,True,False,0,False,0,2013,43,0,0,0,False,,,,True,False,1.0,9.0,0.0,0.0,7.0,0.0,23.0,1.0,60.0,58.0,0.4211008707960892,-0.9070138128026362
1,1,2013-10-28,3557.0,True,False,0,False,0,2013,44,0,0,0,False,,,,False,True,3.0,7.0,0.0,0.0,5.0,0.0,25.0,3.0,58.0,56.0,0.4520722039323037,-0.8919813464595487
1,2,2013-10-29,3737.0,True,False,0,False,0,2013,44,0,0,0,False,,,,True,True,4.0,6.0,0.0,0.0,4.0,0.0,26.0,4.0,57.0,55.0,0.4673592171580021,-0.8840675099433637
1,3,2013-10-30,4119.0,True,False,0,False,0,2013,44,0,0,0,False,,,,True,True,5.0,5.0,0.0,0.0,3.0,0.0,27.0,5.0,56.0,54.0,0.4825077417612176,-0.8758917051442433
1,4,2013-10-31,4035.0,True,False,0,False,0,2013,44,0,0,0,False,,,,True,True,6.0,4.0,0.0,0.0,2.0,0.0,28.0,6.0,55.0,53.0,0.4975132889071803,-0.8674563547295971
1,5,2013-11-01,5471.0,True,False,0,False,0,2013,44,0,0,0,False,,,,True,True,7.0,3.0,0.0,0.0,1.0,0.0,29.0,7.0,54.0,52.0,0.5123714121284235,-0.8587639582758031
1,6,2013-11-02,5233.0,True,False,0,False,0,2013,44,0,0,0,False,,,,True,False,8.0,2.0,0.0,0.0,0.0,0.0,30.0,8.0,53.0,51.0,0.5270777086423724,-0.8498170915275277
1,1,2013-11-04,5861.0,True,True,0,False,0,2013,45,0,0,0,False,,,,False,True,10.0,1.0,0.0,0.0,0.0,0.0,32.0,10.0,51.0,49.0,0.5560174366570446,-0.8311706263658079
1,2,2013-11-05,5348.0,True,True,0,False,0,2013,45,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,0.0,33.0,11.0,50.0,48.0,0.5702422926917867,-0.8214765533024145
1,3,2013-11-06,5572.0,True,True,0,False,0,2013,45,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,0.0,34.0,12.0,49.0,47.0,0.5842981736283683,-0.8115390590073611
1,4,2013-11-07,5009.0,True,True,0,False,0,2013,45,0,0,0,False,,,,True,True,1.0,1.0,0.0,0.0,0.0,0.0,35.0,13.0,48.0,46.0,0.5981809144059159,-0.801361088174677
